BREINDY,15,,,
BRENDA,17,,,
BRENDAN,23,,,
BRIAN,151,,,
BRIANA,32,,,
BRIANNA,197,,,
BRIANNY,10,,,
BRIDGET,14,,,
BRIELLE,46,,,
BRITNEY,12,,,
BRITTANY,22,,,
BRODY,19,,,
BROOKE,45,,,
BROOKLYN,15,,,
BRUCHA,19,,,
BRUCHY,13,,,
BRYAN,138,,,
BRYANNA,16,,,
BRYANT,17,,,
BRYCE,55,,,
BRYNN,14,,,
BRYSON,14,,,
BYRON,19,,,
CADEN,10,,,
CAITLIN,11,,,
CALEB,133,,,
CALVIN,23,,,
CAMERON,104,,,
CAMILA,188,,,
CAMILLE,12,,,
CARLOS,109,,,
CARMELO,29,,,
CARMEN,12,,,
CARMINE,11,,,
CAROLINA,11,,,
CAROLINE,64,,,
CARSON,20,,,
CARTER,54,,,
CASEY,12,,,
CASSANDRA,10,,,
CATHERINE,60,,,
CAYDEN,11,,,
CECILIA,28,,,
CELESTE,11,,,
CELIA,10,,,
CESAR,29,,,
CHAD,12,,,
CHAIM,147,,,
CHANA,132,,,
CHANCE,15,,,
CHANY,38,,,
CHARLES,181,,,
CHARLIE,34,,,
CHARLOTTE,152,,,
CHASE,88,,,
CHAVA,46,,,
CHAVY,10,,,
CHAYA,178,,,
CHELSEA,80,,,
CHESKEL,14,,,
CHEYENNE,10,,,
CHLOE,333,,,
CHRIS,37,,,
CHRISTIAN,339,,,
CHRISTINA,62,,,
CHRISTINE,11,,,
CHRISTOPHER,432,,,
CHRISTY,12,,,
CINDY,27,,,
CLAIRE,62,,,
CLARA,39,,,
CODY,20,,,
COLE,37,,,
COLETTE,14,,,
COLIN,32,,,
CONNOR,64,,,
CONOR,13,,,
COOPER,30,,,
CORA,10,,,
COREY,10,,,
CRISTIAN,53,,,
CRISTINA,10,,,
CRISTOFER,11,,,
CRISTOPHER,13,,,
CRYSTAL,26,,,
CYNTHIA,24,,,
DAHLIA,15,,,
DAISY,54,,,
DAKOTA,15,,,
DALIA,10,,,
DAMARIS,11,,,
DAMIAN,26,,,
DAMIEN,15,,,
DANA,18,,,
DANIEL,596,,,
DANIELA,77,,,
DANIELLA,69,,,
DANIELLE,47,,,
DANNA,39,,,
DANNY,51,,,
DANTE,21,,,
DARIEL,31,,,
DARIUS,12,,,
DARREN,33,,,
DARWIN,18,,,
DASHIELL,12,,,
DAVID,548,,,
DAYANA,22,,,
DEAN,24,,,
DECLAN,32,,,
DELILAH,29,,,
DENISE,16,,,
DENNIS,26,,,
DERECK,11,,,
DEREK,104,,,
DERICK,18,,,
DERRICK,10,,,
DESTINY,69,,,
DEVIN,88,,,
DEVON,10,,,
DEVORA,17,,,
DEVORAH,44,,,
DIANA,64,,,
DIEGO,54,,,
DINA,41,,,
DIYA,12,,,
DOMINIC,54,,,
DOMINICK,37,,,
DONOVAN,10,,,
DOV,46,,,
DOVID,40,,,
DULCE,20,,,
DWAYNE,14,,,
DYLAN,389,,,
EASON,10,,,
EDDIE,12,,,
EDEN,35,,,
EDGAR,29,,,
EDISON,25,,,
EDUARDO,45,,,
EDWARD,81,,,
EDWIN,86,,,
EFRAIM,25,,,
EGYPT,15,,,
EILEEN,32,,,
EITAN,14,,,
ELAINE,28,,,
ELEANOR,39,,,
ELENA,47,,,
ELI,157,,,
ELIAN,17,,,
ELIANA,70,,,
ELIANNA,11,,,
ELIANNY,12,,,
ELIAS,101,,,
ELIEZER,38,,,
ELIJAH,313,,,
ELIMELECH,16,,,
ELINA,11,,,
ELISA,17,,,
ELISE,13,,,
ELISHEVA,14,,,
ELIYAHU,36,,,
ELIZA,25,,,
ELIZABETH,200,,,
ELLA,184,,,
ELLE,17,,,
ELLIANA,11,,,
ELLIE,26,,,
ELLIOT,33,,,
ELLIOTT,12,,,
ELLIS,10,,,
ELOISE,24,,,
ELVIS,21,,,
EMANUEL,26,,,
EMELY,50,,,
EMERSON,16,,,
EMILIA,33,,,
EMILIANO,13,,,
EMILIO,21,,,
EMILY,404,,,
EMMA,417,,,
EMMANUEL,103,,,
ENRIQUE,14,,,
ERIC,186,,,
ERICA,19,,,
ERICK,60,,,
ERIK,18,,,
ERIKA,27,,,
ERIN,38,,,
ESHAL,11,,,
ESMERALDA,27,,,
ESSENCE,11,,,
ESTEBAN,13,,,
ESTER,14,,,
ESTHER,238,,,
ESTRELLA,15,,,
ESTY,18,,,
ETHAN,670,,,
ETTY,15,,,
EVA,144,,,
EVAN,218,,,
EVE,22,,,
EVELYN,119,,,
EZEKIEL,11,,,
EZEQUIEL,11,,,
EZRA,33,,,
FAIGA,16,,,
FAIGY,72,,,
FAITH,71,,,
FANTA,15,,,
FARHAN,17,,,
FATIMA,60,,,
FATOU,12,,,
FATOUMATA,51,,,
FELIX,57,,,
FERNANDA,14,,,
FERNANDO,28,,,
FILIP,13,,,
FINLEY,11,,,
FINN,23,,,
FIONA,78,,,
FRADEL,16,,,
FRAIDY,26,,,
FRANCESCA,33,,,
FRANCESCO,19,,,
FRANCISCO,32,,,
FRANK,46,,,
FRANKLIN,14,,,
FREDDY,13,,,
FRIMET,10,,,
GABRIEL,303,,,
GABRIELA,97,,,
GABRIELLA,212,,,
GABRIELLE,84,,,
GAEL,18,,,
GAVIN,117,,,
GAVRIEL,15,,,
GEMMA,15,,,
GENESIS,109,,,
GENEVIEVE,12,,,
GEORGE,118,,,
GEORGIA,26,,,
GERALDINE,13,,,
GERARDO,12,,,
GIA,47,,,
GIANNA,130,,,
GIOVANI,10,,,
GIOVANNA,10,,,
GIOVANNI,117,,,
GIOVANNY,13,,,
GISELLE,38,,,
GITTEL,23,,,
GITTY,82,,,
GIULIANA,41,,,
GOLDA,14,,,
GOLDY,33,,,
GRACE,177,,,
GRAHAM,21,,,
GRANT,14,,,
GRAYSON,19,,,
GREGORY,32,,,
GRETA,12,,,
GREYSON,11,,,
GRIFFIN,21,,,
GUADALUPE,26,,,
GUSTAVO,15,,,
HADASSA,11,,,
HADASSAH,15,,,
HAILEY,207,,,
HALEY,14,,,
HANNA,11,,,
HANNAH,135,,,
HARMONY,20,,,
HARPER,30,,,
HARRISON,53,,,
HARRY,16,,,
HASSAN,10,,,
HAWA,15,,,
HAYDEN,22,,,
HAYLEE,17,,,
HAYLEY,13,,,
HAZEL,28,,,
HEAVEN,47,,,
HECTOR,31,,,
HEIDI,15,,,
HEIDY,16,,,
HELEN,23,,,
HENNY,18,,,
HENRY,213,,,
HERSH,14,,,
HERSHEL,24,,,
HERSHY,21,,,
HINDY,37,,,
HUDSON,53,,,
HUGO,11,,,
HUNTER,56,,,
IAN,143,,,
IBRAHIM,42,,,
IBRAHIMA,11,,,
IDY,10,,,
IKER,13,,,
ILAN,17,,,
ILANA,10,,,
IMANI,39,,,
INGRID,11,,,
IRENE,31,,,
IRIS,49,,,
ISAAC,196,,,
ISABEL,74,,,
ISABELA,10,,,
ISABELLA,593,,,
ISABELLE,54,,,
ISAIAH,191,,,
ISHAAN,10,,,
ISHMAEL,10,,,
ISIAH,11,,,
ISIS,13,,,
ISLA,14,,,
ISMAEL,17,,,
ISRAEL,50,,,
ITZEL,27,,,
IVAN,121,,,
IVY,50,,,
IZABELLA,33,,,
JACE,58,,,
JACK,225,,,
JACKSON,101,,,
JACKY,20,,,
JACOB,699,,,
JACQUELINE,50,,,
JADA,73,,,
JADE,68,,,
JADEN,171,,,
JADIEL,51,,,
JAELYNN,11,,,
JAHEIM,10,,,
JAHMIR,14,,,
JAIDEN,77,,,
JAIME,11,,,
JAKE,121,,,
JALEN,15,,,
JALIYAH,10,,,
JAMAL,13,,,
JAMEL,13,,,
JAMES,311,,,
JAMIE,11,,,
JAMIR,12,,,
JANE,27,,,
JANELLE,23,,,
JANICE,14,,,
JANIEL,10,,,
JANIYA,13,,,
JANIYAH,12,,,
JANNAT,13,,,
JANUEL,11,,,
JARED,29,,,
JARIEL,25,,,
JASIAH,16,,,
JASLENE,11,,,
JASMIN,20,,,
JASMINE,118,,,
JASON,269,,,
JASPER,20,,,
JAVIER,38,,,
JAY,32,,,
JAYCE,12,,,
JAYDA,26,,,
JAYDEN,822,,,
JAYLA,71,,,
JAYLAH,12,,,
JAYLEEN,51,,,
JAYLEN,38,,,
JAYLENE,22,,,
JAYLIN,13,,,
JAYLYN,10,,,
JAYSON,38,,,
JAZLYN,16,,,
JAZMIN,24,,,
JAZMINE,14,,,
JEAN,38,,,
JEANCARLOS,10,,,
JEFFERSON,14,,,
JEFFREY,44,,,
JELANI,11,,,
JENCARLOS,11,,,
JENNA,22,,,
JENNIFER,77,,,
JENNY,27,,,
JEREMIAH,273,,,
JEREMIAS,14,,,
JEREMY,150,,,
JERMAINE,16,,,
JERRY,36,,,
JESSE,34,,,
JESSICA,94,,,
JESSIE,18,,,
JESUS,70,,,
JIA,27,,,
JIMENA,11,,,
JIMMY,14,,,
JOANNA,38,,,
JOAQUIN,23,,,
JOCELYN,61,,,
JOEL,149,,,
JOHAN,28,,,
JOHANN,12,,,
JOHANNA,12,,,
JOHN,317,,,
JOHNATHAN,16,,,
JOHNNY,36,,,
JONAH,67,,,
JONATHAN,357,,,
JORDAN,180,,,
JORDYN,27,,,
JORGE,39,,,
JOSE,144,,,
JOSELYN,30,,,
JOSEPH,477,,,
JOSEPHINE,33,,,
JOSHUA,443,,,
JOSIAH,171,,,
JOSUE,35,,,
JOY,14,,,
JOYCE,36,,,
JUAN,99,,,
JUDAH,34,,,
JUDE,13,,,
JULIA,172,,,
JULIAN,208,,,
JULIANA,54,,,
JULIANNA,49,,,
JULIE,10,,,
JULIEN,14,,,
JULIET,56,,,
JULIETTE,38,,,
JULIO,27,,,
JULISSA,16,,,
JULIUS,26,,,
JUNIOR,18,,,
JUSTICE,11,,,
JUSTIN,551,,,
KACPER,11,,,
KADEN,35,,,
KAELYN,11,,,
KAI,51,,,
KAIDEN,28,,,
KAILEY,20,,,
KAILYN,11,,,
KAITLYN,80,,,
KALEB,18,,,
KALIYAH,14,,,
KAMARI,17,,,
KAMERON,14,,,
KAMILA,36,,,
KAMIYAH,10,,,
KAREN,63,,,
KARLA,25,,,
KATE,54,,,
KATELYN,37,,,
KATELYNN,10,,,
KATHERINE,125,,,
KATHRYN,12,,,
KATIE,30,,,
KAYDEN,62,,,
KAYLA,206,,,
KAYLEE,139,,,
KAYLEEN,19,,,
KAYLEIGH,10,,,
KAYLIE,15,,,
KAYLIN,12,,,
KEILY,17,,,
KEITH,12,,,
KELLY,63,,,
KELSEY,11,,,
KELVIN,22,,,
KENDRA,12,,,
KENNEDY,13,,,
KENNETH,59,,,
KENNY,20,,,
KENYA,10,,,
KEVIN,332,,,
KEYLA,12,,,
KHALIL,19,,,
KHLOE,112,,,
KIARA,49,,,
KIERAN,13,,,
KIMBERLY,103,,,
KIMORA,23,,,
KING,14,,,
KINGSLEY,36,,,
KIRA,11,,,
KIYAN,12,,,
KRYSTAL,13,,,
KYLA,12,,,
KYLE,109,,,
KYLEE,10,,,
KYLIE,80,,,
KYMANI,19,,,
LAILA,91,,,
LAMAR,15,,,
LANDON,43,,,
LARA,13,,,
LARRY,10,,,
LAURA,32,,,
LAUREN,87,,,
LAWRENCE,14,,,
LAYLA,111,,,
LAZER,20,,,
LEA,39,,,
LEAH,361,,,
LEANDRO,16,,,
LEELA,10,,,
LEILA,30,,,
LEILANI,46,,,
LENA,29,,,
LEO,136,,,
LEON,37,,,
LEONARDO,84,,,
LEONEL,12,,,
LEORA,12,,,
LESLEY,12,,,
LESLIE,66,,,
LESLY,16,,,
LEV,10,,,
LEVI,55,,,
LEYLA,10,,,
LIA,49,,,
LIAM,320,,,
LIANA,35,,,
LIBA,20,,,
LIBBY,23,,,
LILA,34,,,
LILAH,12,,,
LILIANA,57,,,
LILLIAN,63,,,
LILLY,13,,,
LILY,117,,,
LINA,13,,,
LINDSAY,12,,,
LIPA,19,,,
LIZBETH,30,,,
LOGAN,156,,,
LOLA,22,,,
LONDON,129,,,
LONDYN,25,,,
LORENZO,36,,,
LOUIS,47,,,
LUCA,71,,,
LUCAS,365,,,
LUCIA,43,,,
LUCY,47,,,
LUIS,131,,,
LUKA,21,,,
LUKAS,27,,,
LUKE,129,,,
LUNA,24,,,
LUZ,25,,,
LYLA,21,,,
LYRIC,13,,,
MACKENZIE,28,,,
MADELEINE,24,,,
MADELINE,54,,,
MADELYN,31,,,
MADISON,374,,,
MAEVE,21,,,
MAGGIE,10,,,
MAKAI,10,,,
MAKAYLA,111,,,
MAKSIM,11,,,
MALACHI,72,,,
MALAK,15,,,
MALCOLM,11,,,
MALIA,17,,,
MALIK,24,,,
MALIYAH,14,,,
MALKA,63,,,
MALKY,59,,,
MAMADOU,27,,,
MANDY,12,,,
MANUEL,31,,,
MARC,27,,,
MARCO,38,,,
MARCOS,29,,,
MARCUS,91,,,
MARGARET,25,,,
MARIA,98,,,
MARIAH,54,,,
MARIAM,49,,,
MARIAMA,22,,,
MARIANA,12,,,
MARILYN,10,,,
MARIO,23,,,
MARISOL,10,,,
MARK,89,,,
MARLON,10,,,
MARQUIS,10,,,
MARTIN,51,,,
MARVIN,16,,,
MARY,16,,,
MARYAM,27,,,
MASON,365,,,
MATEO,61,,,
MATHEW,19,,,
MATIAS,20,,,
MATILDA,14,,,
MATTEO,30,,,
MATTHEW,598,,,
MAURICE,16,,,
MAURICIO,12,,,
MAX,142,,,
MAXIM,27,,,
MAXIMILIAN,29,,,
MAXIMILIANO,13,,,
MAXIMO,12,,,
MAXIMUS,29,,,
MAXWELL,38,,,
MAYA,195,,,
MAYER,24,,,
MCKENZIE,25,,,
MEGAN,21,,,
MEILECH,11,,,
MEIR,47,,,
MEKHI,33,,,
MELANIE,139,,,
MELANY,14,,,
MELISSA,50,,,
MELODY,36,,,
MELVIN,12,,,
MENACHEM,103,,,
MENASHE,11,,,
MENDEL,36,,,
MENDY,11,,,
MESSIAH,23,,,
MIA,417,,,
MIAH,17,,,
MICAH,41,,,
MICHAEL,597,,,
MICHAELA,15,,,
MICHAL,16,,,
MICHELLE,141,,,
MIGUEL,101,,,
MIKAELA,14,,,
MIKAYLA,59,,,
MIKE,17,,,
MILA,67,,,
MILAN,28,,,
MILENA,13,,,
MILES,66,,,
MILEY,17,,,
MILO,20,,,
MINA,12,,,
MINDY,24,,,
MIRANDA,11,,,
MIRI,10,,,
MIRIAM,142,,,
MOHAMED,88,,,
MOHAMMAD,46,,,
MOHAMMED,74,,,
MOISES,18,,,
MOISHE,18,,,
MOLLY,36,,,
MORDECHAI,76,,,
MORGAN,51,,,
MORRIS,11,,,
MOSES,31,,,
MOSHE,224,,,
MOUSSA,11,,,
MUHAMMAD,76,,,
MYA,61,,,
MYLES,15,,,
NADIA,30,,,
NAFTALI,18,,,
NAFTULI,18,,,
NAHLA,13,,,
NANA,20,,,
NANCY,10,,,
NAOMI,102,,,
NASIR,33,,,
NATALIA,82,,,
NATALIE,117,,,
NATALY,13,,,
NATASHA,11,,,
NATHALIA,10,,,
NATHALIE,26,,,
NATHALY,20,,,
NATHAN,191,,,
NATHANIEL,189,,,
NAYELI,17,,,
NECHAMA,25,,,
NEHEMIAH,13,,,
NELSON,28,,,
NEVAEH,92,,,
NIA,38,,,
NICHOLAS,313,,,
NICO,13,,,
NICOLAS,92,,,
NICOLE,149,,,
NICOLETTE,10,,,
NIGEL,10,,,
NIKOLAS,10,,,
NINA,71,,,
NOA,34,,,
NOAH,366,,,
NOAM,11,,,
NOEL,24,,,
NOEMI,11,,,
NOLAN,11,,,
NORA,23,,,
NOSSON,10,,,
NYLA,59,,,
NYLAH,42,,,
OLIVER,152,,,
OLIVIA,440,,,
OMAR,86,,,
OMARI,19,,,
OSCAR,82,,,
OUSMANE,14,,,
OWEN,104,,,
PABLO,25,,,
PAIGE,46,,,
PAOLA,10,,,
PARIS,32,,,
PARKER,29,,,
PATRICK,96,,,
PAUL,42,,,
PEARL,23,,,
PEDRO,29,,,
PENELOPE,52,,,
PEREL,15,,,
PERLA,12,,,
PESSY,26,,,
PETER,78,,,
PEYTON,20,,,
PHILIP,26,,,
PHOEBE,41,,,
PINCHAS,15,,,
PINCHUS,13,,,
PIPER,11,,,
PRESTON,33,,,
PRINCE,46,,,
PRINCESS,16,,,
QUEENIE,15,,,
QUINCY,10,,,
QUINN,23,,,
RACHEL,224,,,
RAFAEL,58,,,
RAINA,11,,,
RAIZEL,20,,,
RAIZY,51,,,
RANDY,48,,,
RAPHAEL,21,,,
RAQUEL,11,,,
RAYAN,26,,,
RAYMOND,51,,,
REBECCA,89,,,
REED,10,,,
REESE,13,,,
REID,13,,,
RENEE,10,,,
RICARDO,35,,,
RICHARD,105,,,
RICKY,16,,,
RIFKA,12,,,
RIFKY,13,,,
RIHANNA,21,,,
RILEY,87,,,
RIVKA,113,,,
RIVKY,43,,,
ROBERT,133,,,
ROBERTO,11,,,
ROCCO,19,,,
ROCHEL,22,,,
RODNEY,10,,,
RODRIGO,15,,,
ROGER,11,,,
ROHAN,15,,,
ROIZY,13,,,
ROMAN,12,,,
ROMEO,14,,,
ROSA,10,,,
ROSE,46,,,
ROSELYN,16,,,
ROWAN,12,,,
ROYCE,11,,,
RUBEN,19,,,
RUBY,48,,,
RUCHY,12,,,
RUTH,11,,,
RYAN,453,,,
RYDER,16,,,
SABRINA,82,,,
SADE,16,,,
SADIE,43,,,
SALMA,17,,,
SALVATORE,36,,,
SAM,35,,,
SAMANTHA,223,,,
SAMARA,23,,,
SAMIR,10,,,
SAMIYA,10,,,
SAMIYAH,18,,,
SAMUEL,315,,,
SANAA,26,,,
SANAI,21,,,
SANIYA,13,,,
SANIYAH,13,,,
SANTIAGO,50,,,
SANTINO,11,,,
SARA,160,,,
SARAH,308,,,
SARAI,39,,,
SARIAH,27,,,
SASHA,40,,,
SAVANNA,10,,,
SAVANNAH,96,,,
SCARLET,29,,,
SCARLETT,96,,,
SEAN,109,,,
SEBASTIAN,279,,,
SEKOU,15,,,
SELENA,28,,,
SELINA,26,,,
SERENA,33,,,
SERENITY,89,,,
SERGIO,13,,,
SETH,12,,,
SHAINA,16,,,
SHAINDEL,15,,,
SHAINDY,48,,,
SHALOM,11,,,
SHANE,31,,,
SHANIA,14,,,
SHANIYA,11,,,
SHARON,20,,,
SHAUL,10,,,
SHAWN,43,,,
SHAYA,26,,,
SHEA,16,,,
SHERLYN,13,,,
SHEVY,10,,,
SHIA,30,,,
SHIFRA,20,,,
SHILOH,15,,,
SHIMON,94,,,
SHIRA,22,,,
SHIRLEY,27,,,
SHLOIME,15,,,
SHLOIMY,13,,,
SHLOME,17,,,
SHLOMO,61,,,
SHMIEL,17,,,
SHMUEL,44,,,
SHNEUR,11,,,
SHOLOM,21,,,
SHOSHANA,22,,,
SHULEM,42,,,
SIDNEY,10,,,
SIENA,16,,,
SIENNA,55,,,
SILAS,10,,,
SIMA,19,,,
SIMCHA,32,,,
SIMI,10,,,
SIMON,61,,,
SIMONE,15,,,
SINCERE,24,,,
SKYE,15,,,
SKYLA,40,,,
SKYLAR,49,,,
SLOANE,17,,,
SOFIA,306,,,
SOLOMON,48,,,
SOPHIA,552,,,
SOPHIE,102,,,
SORAYA,10,,,
SPENCER,15,,,
STACY,10,,,
STANLEY,23,,,
STELLA,91,,,
STEPHANIE,72,,,
STEPHANY,11,,,
STEPHEN,30,,,
STEVE,10,,,
STEVEN,183,,,
SUMMER,31,,,
SURI,14,,,
SURY,20,,,
SYDNEY,59,,,
SYED,16,,,
SYEDA,16,,,
SYLVIA,11,,,
SYMPHONY,13,,,
TABITHA,10,,,
TALIA,26,,,
TAMAR,11,,,
TAMIA,17,,,
TANISHA,10,,,
TARAJI,12,,,
TATIANA,11,,,
TAYLOR,101,,,
TENZIN,50,,,
TERRELL,10,,,
TERRENCE,11,,,
TERRY,11,,,
TESSA,14,,,
THEODORE,53,,,
THOMAS,165,,,
TIANA,30,,,
TIANNA,13,,,
TIFFANY,78,,,
TIMOTHY,70,,,
TINA,14,,,
TOBY,39,,,
TOMAS,10,,,
TONY,16,,,
TORI,16,,,
TRAVIS,41,,,
TRINITY,28,,,
TRISTAN,116,,,
TROY,13,,,
TYLER,241,,,
TZIPORA,12,,,
TZIPORAH,10,,,
TZIPPY,10,,,
TZIVIA,14,,,
TZVI,41,,,
URIEL,21,,,
USHER,29,,,
VALENTINA,116,,,
VALERIA,45,,,
VALERIE,64,,,
VANESSA,71,,,
VERA,19,,,
VERONICA,32,,,
VERONIKA,11,,,
VICKY,32,,,
VICTOR,111,,,
VICTORIA,256,,,
VINCENT,152,,,
VINCENZO,13,,,
VIOLET,52,,,
VIVIAN,74,,,
VIVIANA,11,,,
VIVIENNE,21,,,
WENDY,28,,,
WESLEY,10,,,
WILLA,13,,,
WILLIAM,361,,,
WILSON,34,,,
WINNIE,25,,,
WYATT,25,,,
XAVIER,178,,,
XIMENA,18,,,
XIN,18,,,
YAAKOV,45,,,
YACHET,13,,,
YADIEL,25,,,
YAEL,21,,,
YAHIR,16,,,
YAIR,10,,,
YAKOV,60,,,
YAMILET,11,,,
YANDEL,12,,,
YANIEL,10,,,
YARETZI,22,,,
YARIEL,12,,,
YASEEN,11,,,
YASMINE,10,,,
YECHEZKEL,11,,,
YECHIEL,27,,,
YEHOSHUA,22,,,
YEHUDA,74,,,
YEHUDAH,10,,,
YEHUDIS,23,,,
YERIK,13,,,
YIDA,13,,,
YIDEL,11,,,
YIDES,25,,,
YISRAEL,14,,,
YISROEL,75,,,
YITTY,32,,,
YITZCHAK,17,,,
YITZCHOK,56,,,
YOCHEVED,20,,,
YOEL,20,,,
YONAH,10,,,
YOSEF,102,,,
YOUSEF,12,,,
YOUSSEF,11,,,
YU,13,,,
ZACHARY,136,,,
ZAHARA,10,,,
ZAHRA,19,,,
ZAIN,12,,,
ZAINAB,23,,,
ZAIRE,19,,,
ZALMEN,14,,,
ZANIYAH,10,,,
ZARA,25,,,
ZARIA,13,,,
ZARIAH,14,,,
ZAYAN,10,,,
ZEV,47,,,
ZION,48,,,
ZISSY,25,,,
ZOE,214,,,
ZOEY,77,,,
ZURI,10,,,
ZYAIRE,14,,,
